Type,Days for shipment (scheduled),Benefit per order,Sales per customer,Category Name,Customer City,Customer Country,Customer Segment,Customer State,Department Name,Market,Order City,Order Country,Order Item Discount,Order Item Discount Rate,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Product Name,Product Price,Shipping Mode,Shipping_Pressure_Index,Order_Complexity_Score,Profit_Margin,Express_Shipping
1,4,73.71,283.48,9,338,0,1,5,3,1,213,2,16.5,0.06,299.98,0.26,1,299.98,283.48,73.71,22,123,3,21,299.98,3,0.25,299.98,0.2457163810920727,0
1,4,47.43,278.98,9,338,0,1,5,3,1,213,2,21.0,0.07,299.98,0.17,1,299.98,278.98,47.43,22,123,3,21,299.98,3,0.25,299.98,0.1581105407027135,0
1,4,152.71,331.98,18,338,0,1,5,3,1,213,2,68.0,0.17,399.98,0.46,1,399.98,331.98,152.71,22,123,3,24,399.98,3,0.25,399.98,0.3817940897044852,0
1,4,-247.49,149.99,46,338,0,1,5,3,2,2604,59,50.0,0.25,199.99,-1.65,1,199.99,149.99,-247.49,3,837,2,70,199.99,3,0.25,199.99,-1.2375118755937795,0
2,4,109.11,290.95,12,338,0,1,5,0,1,1872,47,9.0,0.03,59.99,0.38,5,299.95,290.95,109.11,17,695,6,71,59.99,3,1.25,299.95,0.3637606267711285,0
3,1,5.2,103.99,34,338,0,1,5,0,2,1547,102,26.0,0.2,129.99,0.05,1,129.99,103.99,5.2,3,225,7,56,129.99,0,1.0,129.99,0.0400030771597815,1
0,4,42.47,128.69,34,126,0,0,6,0,3,2619,11,1.3,0.01,129.99,0.33,1,129.99,128.69,42.47,13,842,1,56,129.99,3,0.25,129.99,0.3267174398030617,0
0,4,142.57,290.95,12,126,0,0,6,0,3,2619,11,9.0,0.03,59.99,0.49,5,299.95,290.95,142.57,13,842,1,71,59.99,3,1.25,299.95,0.4753125520920153,0
1,4,26.73,98.99,10,126,0,0,6,5,2,507,6,1.0,0.01,99.99,0.27,1,99.99,98.99,26.73,12,165,2,61,99.99,3,0.25,99.99,0.2673267326732673,0
1,4,15.0,50.0,47,126,0,0,6,6,2,507,6,0.0,0.0,50.0,0.3,1,50.0,50.0,15.0,12,165,2,59,50.0,3,0.25,50.0,0.3,0
1,4,19.8,263.98,9,126,0,0,6,3,2,507,6,36.0,0.12,299.98,0.08,1,299.98,263.98,19.8,12,165,2,21,299.98,3,0.25,299.98,0.0660044002933528,0
1,4,-8.31,116.99,34,126,0,0,6,0,4,2796,48,13.0,0.1,129.99,-0.07,1,129.99,116.99,-8.31,18,986,2,56,129.99,3,0.25,129.99,-0.0639279944611123,0
1,4,77.75,287.98,9,126,0,0,6,3,4,2796,48,12.0,0.04,299.98,0.27,1,299.98,287.98,77.75,18,986,2,21,299.98,3,0.25,299.98,0.2591839455963731,0
1,4,52.58,167.98,10,126,0,0,6,5,2,507,6,32.0,0.16,99.99,0.31,2,199.98,167.98,52.58,12,165,2,61,99.99,3,0.5,199.98,0.2629262926292629,0
2,4,63.75,212.5,47,126,0,0,6,6,1,2322,39,37.5,0.15,50.0,0.3,5,250.0,212.5,63.75,10,289,6,59,50.0,3,1.25,250.0,0.255,0
3,4,7.2,359.98,18,126,0,0,6,3,1,402,120,40.0,0.1,399.98,0.02,1,399.98,359.98,7.2,10,454,5,24,399.98,3,0.25,399.98,0.0180009000450022,0
3,4,161.91,351.98,18,126,0,0,6,3,1,402,120,48.0,0.12,399.98,0.46,1,399.98,351.98,161.91,10,454,5,24,399.98,3,0.25,399.98,0.404795239761988,0
1,4,-116.59,68.58,19,126,0,0,6,5,4,2796,48,1.4,0.02,34.99,-1.7,2,69.98,68.58,-116.59,18,986,2,103,34.99,3,0.5,69.98,-1.6660474421263218,0
1,4,54.6,168.0,47,126,0,0,6,6,4,2796,48,32.0,0.16,50.0,0.33,4,200.0,168.0,54.6,18,986,2,59,50.0,3,1.0,200.0,0.273,0
3,4,8.8,87.96,30,126,0,0,6,3,1,402,120,12.0,0.12,49.98,0.1,2,99.96,87.96,8.8,10,454,5,67,49.98,3,0.5,99.96,0.0880352140856342,0
1,4,-65.47,351.98,18,126,0,0,6,3,4,2796,48,48.0,0.12,399.98,-0.19,1,399.98,351.98,-65.47,18,986,2,24,399.98,3,0.25,399.98,-0.1636831841592079,0
1,1,18.14,49.98,25,175,0,0,31,8,1,617,75,0.0,0.0,24.99,0.36,2,49.98,49.98,18.14,17,921,2,2,24.99,0,2.0,49.98,0.3629451780712285,1
1,1,16.54,35.19,38,175,0,0,31,6,1,617,75,4.8,0.12,39.99,0.47,1,39.99,35.19,16.54,17,921,2,102,39.99,0,1.0,39.99,0.4136034008502125,1
1,1,14.7,293.97,10,175,0,0,31,5,1,617,75,6.0,0.02,99.99,0.05,3,299.97,293.97,14.7,17,921,2,61,99.99,0,3.0,299.97,0.049004900490049,1
1,0,51.93,110.49,34,175,0,0,31,0,4,760,48,19.5,0.15,129.99,0.47,1,129.99,110.49,51.93,6,757,3,56,129.99,1,0.0,129.99,0.3994922686360489,1
1,0,142.49,284.98,9,175,0,0,31,3,4,760,48,15.0,0.05,299.98,0.5,1,299.98,284.98,142.49,6,757,3,21,299.98,1,0.0,299.98,0.4749983332222148,1
1,1,70.42,193.99,46,175,0,0,31,3,1,617,75,6.0,0.03,199.99,0.36,1,199.99,193.99,70.42,17,921,2,70,199.99,0,1.0,199.99,0.352117605880294,1
1,2,-85.84,128.69,34,175,0,0,31,0,2,1201,105,1.3,0.01,129.99,-0.67,1,129.99,128.69,-85.84,3,378,2,56,129.99,2,0.5,129.99,-0.6603584891145472,0
1,2,26.72,55.66,17,175,0,0,31,5,2,1201,105,8.32,0.13,31.99,0.48,2,63.98,55.66,26.72,3,378,2,108,31.99,2,1.0,63.98,0.4176305095342295,0
1,2,69.68,211.16,12,175,0,0,31,0,2,1201,105,28.8,0.12,59.99,0.33,4,239.96,211.16,69.68,3,378,2,71,59.99,2,2.0,239.96,0.2903817302883814,0
1,0,67.2,159.99,46,175,0,0,31,3,4,760,48,40.0,0.2,199.99,0.42,1,199.99,159.99,67.2,6,757,3,70,199.99,1,0.0,199.99,0.336016800840042,1
1,2,27.0,269.96,12,175,0,0,31,0,2,1201,105,30.0,0.1,59.99,0.1,5,299.95,269.96,27.0,3,378,2,71,59.99,2,2.5,299.95,0.0900150025004167,0
3,1,36.4,103.99,34,175,0,0,31,0,1,2982,21,26.0,0.2,129.99,0.35,1,129.99,103.99,36.4,8,935,7,56,129.99,0,1.0,129.99,0.2800215401184706,1
3,1,4.75,53.97,24,175,0,0,31,8,1,2982,21,0.0,0.0,17.99,0.09,3,53.97,53.97,4.75,8,935,7,40,17.99,0,3.0,53.97,0.088011858439874,1
3,1,-288.0,192.0,47,175,0,0,31,6,1,2982,21,8.0,0.04,50.0,-1.5,4,200.0,192.0,-288.0,8,935,7,59,50.0,0,4.0,200.0,-1.44,1
3,1,58.09,165.96,38,175,0,0,31,6,1,2982,21,33.99,0.17,39.99,0.35,5,199.95,165.96,58.09,8,935,7,102,39.99,0,5.0,199.95,0.2905226306576644,1
3,4,-30.0,120.0,47,175,0,0,31,6,0,2206,80,30.0,0.2,50.0,-0.25,3,150.0,120.0,-30.0,5,703,7,59,50.0,3,0.75,150.0,-0.2,0
3,4,-88.54,379.98,18,175,0,0,31,3,0,2206,80,20.0,0.05,399.98,-0.23,1,399.98,379.98,-88.54,5,703,7,24,399.98,3,0.25,399.98,-0.2213610680534026,0
3,1,-38.31,371.98,18,175,0,0,31,3,1,2982,21,28.0,0.07,399.98,-0.1,1,399.98,371.98,-38.31,8,935,7,24,399.98,0,1.0,399.98,-0.0957797889894494,1
1,0,110.49,339.98,18,175,0,0,31,3,4,760,48,60.0,0.15,399.98,0.33,1,399.98,339.98,110.49,6,757,3,24,399.98,1,0.0,399.98,0.276238811940597,1
2,2,-215.48,293.97,10,66,1,2,36,5,4,2315,48,6.0,0.02,99.99,-0.73,3,299.97,293.97,-215.48,21,188,6,61,99.99,2,1.5,299.97,-0.7183385005167182,0
2,2,60.18,207.5,47,66,1,2,36,6,4,2315,48,42.5,0.17,50.0,0.29,5,250.0,207.5,60.18,21,188,6,59,50.0,2,2.5,250.0,0.24072,0
2,2,16.01,114.39,34,66,1,2,36,0,4,2315,48,15.6,0.12,129.99,0.14,1,129.99,114.39,16.01,21,188,6,56,129.99,2,0.5,129.99,0.1231633202554042,0
1,1,-120.05,163.77,12,488,0,0,32,0,1,920,2,16.2,0.09,59.99,-0.73,3,179.97,163.77,-120.05,22,846,2,71,59.99,0,3.0,179.97,-0.6670556203811746,1
1,1,-109.96,132.0,47,488,0,0,32,6,1,920,2,18.0,0.12,50.0,-0.83,3,150.0,132.0,-109.96,22,846,2,59,50.0,0,3.0,150.0,-0.7330666666666666,1
1,1,113.39,419.96,10,488,0,0,32,5,1,920,2,79.99,0.16,99.99,0.27,5,499.95,419.96,113.39,22,846,2,61,99.99,0,5.0,499.95,0.2268026802680268,1
1,1,81.12,240.0,47,488,0,0,32,6,1,920,2,10.0,0.04,50.0,0.34,5,250.0,240.0,81.12,22,846,2,59,50.0,0,5.0,250.0,0.32448,1
3,4,54.88,195.99,46,488,0,0,32,3,2,2990,102,4.0,0.02,199.99,0.28,1,199.99,195.99,54.88,3,880,5,70,199.99,3,0.25,199.99,0.2744137206860343,0
1,4,12.61,48.5,47,488,0,0,32,6,2,2998,42,1.5,0.03,50.0,0.26,1,50.0,48.5,12.61,3,938,3,59,50.0,3,0.25,50.0,0.2522,0
1,4,180.31,391.98,18,488,0,0,32,3,2,2998,42,8.0,0.02,399.98,0.46,1,399.98,391.98,180.31,3,938,3,24,399.98,3,0.25,399.98,0.4507975398769938,0
3,4,41.09,141.69,30,488,0,0,32,3,3,24,152,8.25,0.06,49.98,0.29,3,149.94,141.69,41.09,20,6,7,67,49.98,3,0.75,149.94,0.2740429505135388,0
3,4,21.11,239.9,30,488,0,0,32,3,3,24,152,10.0,0.04,49.98,0.09,5,249.9,239.9,21.11,20,6,7,67,49.98,3,1.25,249.9,0.0844737895158063,0
3,4,41.74,143.94,30,488,0,0,32,3,2,2990,102,6.0,0.04,49.98,0.29,3,149.94,143.94,41.74,3,880,5,67,49.98,3,0.75,149.94,0.2783780178738162,0
1,1,105.59,351.98,18,488,0,0,32,3,1,920,2,48.0,0.12,399.98,0.3,1,399.98,351.98,105.59,22,846,2,24,399.98,0,1.0,399.98,0.2639881994099705,1
3,4,58.5,129.99,34,488,0,0,32,0,2,2990,102,0.0,0.0,129.99,0.45,1,129.99,129.99,58.5,3,880,5,56,129.99,3,0.25,129.99,0.4500346180475421,0
1,4,31.3,192.0,47,488,0,0,32,6,2,2998,42,8.0,0.04,50.0,0.16,4,200.0,192.0,31.3,3,938,3,59,50.0,3,1.0,200.0,0.1565,0
3,4,24.18,93.0,47,488,0,0,32,6,2,2990,102,7.0,0.07,50.0,0.26,2,100.0,93.0,24.18,3,880,5,59,50.0,3,0.5,100.0,0.2418,0
3,4,-307.18,383.98,18,488,0,0,32,3,3,24,152,16.0,0.04,399.98,-0.8,1,399.98,383.98,-307.18,20,6,7,24,399.98,3,0.25,399.98,-0.767988399419971,0
2,0,20.34,179.99,46,66,1,0,36,3,4,683,48,20.0,0.1,199.99,0.11,1,199.99,179.99,20.34,18,450,4,70,199.99,1,0.0,199.99,0.1017050852542627,1
2,0,15.49,175.99,46,66,1,0,36,3,4,683,48,24.0,0.12,199.99,0.09,1,199.99,175.99,15.49,18,450,4,70,199.99,1,0.0,199.99,0.0774538726936346,1
2,0,-45.27,247.4,30,66,1,0,36,3,4,683,48,2.5,0.01,49.98,-0.18,5,249.9,247.4,-45.27,18,450,4,67,49.98,1,0.0,249.9,-0.1811524609843937,1
3,1,9.84,163.99,46,66,1,0,36,3,1,2242,53,36.0,0.18,199.99,0.06,1,199.99,163.99,9.84,22,462,8,70,199.99,0,1.0,199.99,0.0492024601230061,1
0,4,-2.55,87.96,30,66,1,0,36,3,3,1845,8,12.0,0.12,49.98,-0.03,2,99.96,87.96,-2.55,11,739,1,67,49.98,3,0.5,99.96,-0.0255102040816326,0
3,1,0.0,97.49,34,66,1,0,36,0,1,2242,53,32.5,0.25,129.99,0.0,1,129.99,97.49,0.0,22,462,8,56,129.99,0,1.0,129.99,0.0,1
3,1,0.0,197.98,10,66,1,0,36,5,1,2242,53,2.0,0.01,99.99,0.0,2,199.98,197.98,0.0,22,462,8,61,99.99,0,2.0,199.98,0.0,1
3,1,21.88,75.98,38,66,1,0,36,6,1,2242,53,4.0,0.05,39.99,0.29,2,79.98,75.98,21.88,22,462,8,102,39.99,0,2.0,79.98,0.2735683920980244,1
1,1,31.5,89.99,10,449,0,0,5,5,2,143,42,10.0,0.1,99.99,0.35,1,99.99,89.99,31.5,3,883,2,61,99.99,0,1.0,99.99,0.315031503150315,1
1,1,-60.73,79.18,38,449,0,0,5,6,2,143,42,0.8,0.01,39.99,-0.77,2,79.98,79.18,-60.73,3,883,2,102,39.99,0,2.0,79.98,-0.7593148287071767,1
1,4,2.2,87.96,22,449,0,0,5,8,1,476,2,11.99,0.12,19.99,0.03,5,99.95,87.96,2.2,22,159,2,99,19.99,3,1.25,99.95,0.0220110055027513,0
1,4,48.0,191.99,46,449,0,0,5,3,2,1022,105,8.0,0.04,199.99,0.25,1,199.99,191.99,48.0,3,333,2,70,199.99,3,0.25,199.99,0.24001200060003,0
1,4,23.76,98.99,10,449,0,0,5,5,1,476,2,1.0,0.01,99.99,0.24,1,99.99,98.99,23.76,22,159,2,61,99.99,3,0.25,99.99,0.2376237623762376,0
1,4,0.0,49.79,12,449,0,0,5,0,1,476,2,10.2,0.17,59.99,0.0,1,59.99,49.79,0.0,22,159,2,71,59.99,3,0.25,59.99,0.0,0
1,4,12.61,48.5,47,449,0,0,5,6,1,476,2,1.5,0.03,50.0,0.26,1,50.0,48.5,12.61,22,159,2,59,50.0,3,0.25,50.0,0.2522,0
1,4,67.5,299.98,9,449,0,0,5,3,2,1022,105,0.0,0.0,299.98,0.23,1,299.98,299.98,67.5,3,333,2,21,299.98,3,0.25,299.98,0.2250150010000666,0
1,4,16.37,185.98,10,449,0,0,5,5,2,1022,105,14.0,0.07,99.99,0.09,2,199.98,185.98,16.37,3,333,2,61,99.99,3,0.5,199.98,0.0818581858185818,0
1,4,2.83,217.41,30,449,0,0,5,3,2,1022,105,32.49,0.13,49.98,0.01,5,249.9,217.41,2.83,3,333,2,67,49.98,3,1.25,249.9,0.0113245298119247,0
3,4,-200.1,272.98,9,449,0,0,5,3,3,488,8,27.0,0.09,299.98,-0.73,1,299.98,272.98,-200.1,11,835,7,21,299.98,3,0.25,299.98,-0.6670444696313087,0
3,4,0.0,117.58,12,449,0,0,5,0,3,488,8,2.4,0.02,59.99,0.0,2,119.98,117.58,0.0,11,835,7,71,59.99,3,0.5,119.98,0.0,0
1,4,9.45,125.95,30,449,0,0,5,3,1,476,2,23.99,0.16,49.98,0.08,3,149.94,125.95,9.45,22,159,2,67,49.98,3,0.75,149.94,0.0630252100840336,0
1,4,11.71,37.4,28,66,1,2,36,4,3,558,51,6.6,0.15,22.0,0.31,2,44.0,37.4,11.71,15,196,2,54,22.0,3,0.5,44.0,0.2661363636363636,0
1,4,19.14,43.5,28,66,1,2,36,4,3,558,51,6.5,0.13,25.0,0.44,2,50.0,43.5,19.14,15,196,2,65,25.0,3,0.5,50.0,0.3828,0
3,2,34.12,97.49,34,66,1,2,36,0,1,3349,9,32.5,0.25,129.99,0.35,1,129.99,97.49,34.12,22,1034,5,56,129.99,2,0.5,129.99,0.2624817293637971,0
3,2,137.19,391.96,10,66,1,2,36,5,2,2075,102,8.0,0.02,99.99,0.35,4,399.96,391.96,137.19,3,292,7,61,99.99,2,2.0,399.96,0.343009300930093,0
3,2,82.81,245.0,47,66,1,2,36,6,1,3349,9,5.0,0.02,50.0,0.34,5,250.0,245.0,82.81,22,1034,5,59,50.0,2,2.5,250.0,0.33124,0
0,4,57.4,163.99,46,66,1,2,36,3,2,2085,102,36.0,0.18,199.99,0.35,1,199.99,163.99,57.4,3,292,1,70,199.99,3,0.25,199.99,0.2870143507175358,0
0,4,36.74,74.97,30,66,1,2,36,3,2,2085,102,24.99,0.25,49.98,0.49,2,99.96,74.97,36.74,3,292,1,67,49.98,3,0.5,99.96,0.367547018807523,0
0,4,50.6,187.43,30,66,1,2,36,3,1,3580,154,62.48,0.25,49.98,0.27,5,249.9,187.43,50.6,8,1079,1,67,49.98,3,1.25,249.9,0.2024809923969588,0
0,4,67.17,191.92,30,66,1,2,36,3,2,2868,38,8.0,0.04,49.98,0.35,4,199.92,191.92,67.17,1,893,1,67,49.98,3,1.0,199.92,0.335984393757503,0
0,4,43.09,110.49,34,66,1,2,36,0,1,3580,154,19.5,0.15,129.99,0.39,1,129.99,110.49,43.09,8,1079,1,56,129.99,3,0.25,129.99,0.3314870374644203,0
0,4,30.98,98.99,10,66,1,2,36,5,2,2868,38,1.0,0.01,99.99,0.31,1,99.99,98.99,30.98,1,893,1,61,99.99,3,0.25,99.99,0.3098309830983098,0
0,4,127.49,254.98,9,66,1,2,36,3,2,2868,38,45.0,0.15,299.98,0.5,1,299.98,254.98,127.49,1,893,1,21,299.98,3,0.25,299.98,0.4249949996666444,0
0,4,38.42,339.98,18,66,1,2,36,3,2,2868,38,60.0,0.15,399.98,0.11,1,399.98,339.98,38.42,1,893,1,24,399.98,3,0.25,399.98,0.096054802740137,0
0,4,48.5,484.95,10,66,1,2,36,5,1,3580,154,15.0,0.03,99.99,0.1,5,499.95,484.95,48.5,8,1079,1,61,99.99,3,1.25,499.95,0.097009700970097,0
0,4,100.78,287.95,12,66,1,2,36,0,2,2868,38,12.0,0.04,59.99,0.35,5,299.95,287.95,100.78,1,893,1,71,59.99,3,1.25,299.95,0.3359893315552592,0
3,2,60.78,189.92,30,66,1,2,36,3,1,3349,9,10.0,0.05,49.98,0.32,4,199.92,189.92,60.78,22,1034,5,67,49.98,2,2.0,199.92,0.3040216086434574,0
1,4,19.53,55.79,12,66,1,2,36,0,3,2275,31,4.2,0.07,59.99,0.35,1,59.99,55.79,19.53,7,1078,2,71,59.99,3,0.25,59.99,0.3255542590431738,0
1,4,48.0,383.98,18,66,1,2,36,3,3,558,51,16.0,0.04,399.98,0.13,1,399.98,383.98,48.0,15,196,2,24,399.98,3,0.25,399.98,0.120006000300015,0
1,4,123.49,379.98,18,66,1,2,36,3,3,558,51,20.0,0.05,399.98,0.33,1,399.98,379.98,123.49,15,196,2,24,399.98,3,0.25,399.98,0.308740437021851,0
1,4,-67.2,96.0,47,66,1,2,36,6,3,558,51,4.0,0.04,50.0,-0.7,2,100.0,96.0,-67.2,15,196,2,59,50.0,3,0.5,100.0,-0.672,0
3,1,-173.24,247.49,28,88,0,1,15,4,1,1928,47,82.5,0.25,329.99,-0.7,1,329.99,247.49,-173.24,17,607,5,80,329.99,0,1.0,329.99,-0.5249856056244129,1
3,4,204.98,409.96,10,88,0,1,15,5,2,1877,102,89.99,0.18,99.99,0.5,5,499.95,409.96,204.98,3,926,5,61,99.99,3,1.25,499.95,0.41000100010001,0
1,1,61.15,127.39,34,88,0,1,15,0,1,2081,120,2.6,0.02,129.99,0.48,1,129.99,127.39,61.15,10,454,2,56,129.99,0,1.0,129.99,0.470420801600123,1
1,1,84.59,179.97,12,88,0,1,15,0,1,2081,120,59.99,0.25,59.99,0.47,4,239.96,179.97,84.59,10,454,2,71,59.99,0,4.0,239.96,0.3525170861810301,1
2,2,-24.96,124.79,34,88,0,1,15,0,1,3067,120,5.2,0.04,129.99,-0.2,1,129.99,124.79,-24.96,10,355,6,56,129.99,2,0.5,129.99,-0.1920147703669513,0
2,2,39.59,143.96,38,88,0,1,15,6,1,3067,120,16.0,0.1,39.99,0.28,4,159.96,143.96,39.59,10,355,6,102,39.99,2,2.0,159.96,0.2474993748437109,0
3,1,85.67,251.96,12,88,0,1,15,0,1,1928,47,47.99,0.16,59.99,0.34,5,299.95,251.96,85.67,17,607,5,71,59.99,0,5.0,299.95,0.2856142690448408,1
3,4,-15.36,122.84,34,88,0,1,15,0,2,1877,102,7.15,0.06,129.99,-0.13,1,129.99,122.84,-15.36,3,926,5,56,129.99,3,0.25,129.99,-0.1181629356104315,0
1,1,11.25,149.99,46,88,0,1,15,3,1,2081,120,50.0,0.25,199.99,0.08,1,199.99,149.99,11.25,10,454,2,70,199.99,0,1.0,199.99,0.056252812640632,1
3,4,112.48,299.95,12,434,0,1,11,0,1,3302,47,0.0,0.0,59.99,0.38,5,299.95,299.95,112.48,17,1022,5,71,59.99,3,1.25,299.95,0.3749958326387732,0
2,4,119.99,299.98,9,434,0,1,11,3,0,1981,109,0.0,0.0,299.98,0.4,1,299.98,299.98,119.99,19,629,6,21,299.98,3,0.25,299.98,0.3999933328888592,0
2,4,39.6,395.98,18,434,0,1,11,3,3,2967,133,4.0,0.01,399.98,0.1,1,399.98,395.98,39.6,15,928,6,24,399.98,3,0.25,399.98,0.0990049502475123,0
2,4,-69.1,254.98,9,434,0,1,11,3,3,2967,133,45.0,0.15,299.98,-0.27,1,299.98,254.98,-69.1,15,928,6,21,299.98,3,0.25,299.98,-0.2303486899126608,0
2,4,78.87,251.98,9,434,0,1,11,3,3,2967,133,48.0,0.16,299.98,0.31,1,299.98,251.98,78.87,15,928,6,21,299.98,3,0.25,299.98,0.262917527835189,0
2,4,7.92,90.0,47,434,0,1,11,6,3,2967,133,10.0,0.1,50.0,0.09,2,100.0,90.0,7.92,15,928,6,59,50.0,3,0.5,100.0,0.0791999999999999,0
2,4,11.8,199.98,10,434,0,1,11,5,4,1370,48,0.0,0.0,99.99,0.06,2,199.98,199.98,11.8,18,667,6,61,99.99,3,0.5,199.98,0.059005900590059,0
2,4,55.77,178.17,12,434,0,1,11,0,0,1981,109,1.8,0.01,59.99,0.31,3,179.97,178.17,55.77,19,629,6,71,59.99,3,0.75,179.97,0.3098849808301384,0
3,4,97.63,278.95,12,434,0,1,11,0,4,2900,48,21.0,0.07,59.99,0.35,5,299.95,278.95,97.63,21,1052,0,71,59.99,3,1.25,299.95,0.3254875812635439,0
2,4,103.93,296.95,12,434,0,1,11,0,0,1981,109,3.0,0.01,59.99,0.35,5,299.95,296.95,103.93,19,629,6,71,59.99,3,1.25,299.95,0.3464910818469745,0
3,0,24.81,141.75,47,434,0,1,11,6,3,1684,92,8.25,0.06,50.0,0.18,3,150.0,141.75,24.81,15,1004,5,59,50.0,1,0.0,150.0,0.1654,1
3,4,64.89,191.99,46,434,0,1,11,3,4,2900,48,8.0,0.04,199.99,0.34,1,199.99,191.99,64.89,21,1052,0,70,199.99,3,0.25,199.99,0.3244662233111655,0
3,4,9.12,54.59,12,434,0,1,11,0,4,2900,48,5.4,0.09,59.99,0.17,1,59.99,54.59,9.12,21,1052,0,71,59.99,3,0.25,59.99,0.1520253375562593,0
2,4,28.21,165.93,30,434,0,1,11,3,4,1370,48,33.99,0.17,49.98,0.17,4,199.92,165.93,28.21,18,667,6,67,49.98,3,1.0,199.92,0.1411064425770308,0
2,4,80.33,163.93,30,434,0,1,11,3,4,1370,48,35.99,0.18,49.98,0.49,4,199.92,163.93,80.33,18,667,6,67,49.98,3,1.0,199.92,0.4018107242897159,0
2,4,172.79,359.98,18,434,0,1,11,3,0,1981,109,40.0,0.1,399.98,0.48,1,399.98,359.98,172.79,19,629,6,24,399.98,3,0.25,399.98,0.4319965998299914,0
2,4,114.39,351.98,18,434,0,1,11,3,0,1981,109,48.0,0.12,399.98,0.33,1,399.98,351.98,114.39,19,629,6,24,399.98,3,0.25,399.98,0.2859892994649732,0
3,4,-66.5,379.98,18,434,0,1,11,3,4,2900,48,20.0,0.05,399.98,-0.18,1,399.98,379.98,-66.5,21,1052,0,24,399.98,3,0.25,399.98,-0.1662583129156457,0
2,2,68.78,163.77,12,66,1,2,36,0,1,960,120,16.2,0.09,59.99,0.42,3,179.97,163.77,68.78,10,454,6,71,59.99,2,1.5,179.97,0.3821748069122632,0
2,2,58.45,201.57,12,66,1,2,36,0,1,960,120,38.39,0.16,59.99,0.29,4,239.96,201.57,58.45,10,454,6,71,59.99,2,2.0,239.96,0.2435822637106184,0
1,1,20.02,114.39,22,66,1,2,36,8,1,2182,2,15.6,0.12,129.99,0.18,1,129.99,114.39,20.02,22,123,2,85,129.99,0,1.0,129.99,0.1540118470651588,1
3,4,12.3,163.99,46,66,1,2,36,3,2,2602,102,36.0,0.18,199.99,0.08,1,199.99,163.99,12.3,3,836,8,70,199.99,3,0.25,199.99,0.0615030751537576,0
3,4,56.0,159.99,46,66,1,2,36,3,2,2602,102,40.0,0.2,199.99,0.35,1,199.99,159.99,56.0,3,836,8,70,199.99,3,0.25,199.99,0.280014000700035,0
1,2,95.06,193.99,46,66,1,2,36,3,4,2256,48,6.0,0.03,199.99,0.49,1,199.99,193.99,95.06,6,741,2,70,199.99,2,0.5,199.99,0.4753237661883094,0
3,1,-4.75,163.93,30,66,1,2,36,3,3,2632,43,35.99,0.18,49.98,-0.03,4,199.92,163.93,-4.75,20,844,5,67,49.98,0,4.0,199.92,-0.0237595038015206,1
1,1,21.29,118.29,34,66,1,2,36,0,1,2182,2,11.7,0.09,129.99,0.18,1,129.99,118.29,21.29,22,123,2,56,129.99,0,1.0,129.99,0.1637818293714901,1
1,1,19.07,116.99,34,66,1,2,36,0,1,2182,2,13.0,0.1,129.99,0.16,1,129.99,116.99,19.07,22,123,2,56,129.99,0,1.0,129.99,0.1467035925840449,1
1,1,35.0,100.0,47,66,1,2,36,6,1,2182,2,0.0,0.0,50.0,0.35,2,100.0,100.0,35.0,22,123,2,59,50.0,0,2.0,100.0,0.35,1
1,2,112.79,239.98,9,66,1,2,36,3,4,2256,48,60.0,0.2,299.98,0.47,1,299.98,239.98,112.79,6,741,2,21,299.98,2,0.5,299.98,0.3759917327821854,0
2,2,34.29,97.96,30,66,1,2,36,3,1,960,120,2.0,0.02,49.98,0.35,2,99.96,97.96,34.29,10,454,6,67,49.98,2,1.0,99.96,0.3430372148859544,0
3,1,48.57,351.98,18,66,1,2,36,3,3,2632,43,48.0,0.12,399.98,0.14,1,399.98,351.98,48.57,20,844,5,24,399.98,0,1.0,399.98,0.1214310715535776,1
1,2,31.66,109.18,12,66,1,2,36,0,4,2256,48,10.8,0.09,59.99,0.29,2,119.98,109.18,31.66,6,741,2,71,59.99,2,1.0,119.98,0.2638773128854809,0
1,2,72.6,200.0,47,66,1,2,36,6,4,2256,48,50.0,0.2,50.0,0.36,5,250.0,200.0,72.6,6,741,2,59,50.0,2,2.5,250.0,0.2904,0
2,2,58.04,123.49,34,66,1,2,36,0,1,960,120,6.5,0.05,129.99,0.47,1,129.99,123.49,58.04,10,454,6,56,129.99,2,0.5,129.99,0.4464958842987921,0
2,2,23.63,94.5,47,66,1,2,36,6,1,960,120,5.5,0.06,50.0,0.25,2,100.0,94.5,23.63,10,454,6,59,50.0,2,1.0,100.0,0.2362999999999999,0
0,1,8.13,71.98,25,392,0,2,4,8,3,1152,8,8.0,0.1,39.99,0.11,2,79.98,71.98,8.13,11,1033,1,15,39.99,0,2.0,79.98,0.1016504126031507,1
0,1,-2.02,80.61,17,392,0,2,4,5,3,1152,8,15.36,0.16,31.99,-0.03,3,95.97,80.61,-2.02,11,1033,1,107,31.99,0,3.0,95.97,-0.0210482442429926,1
0,2,-18.75,187.5,47,392,0,2,4,6,1,1221,2,62.5,0.25,50.0,-0.1,5,250.0,187.5,-18.75,22,846,1,59,50.0,2,2.5,250.0,-0.075,0
0,4,-55.79,35.99,38,392,0,2,4,6,4,2256,48,4.0,0.1,39.99,-1.55,1,39.99,35.99,-55.79,6,741,1,102,39.99,3,0.25,39.99,-1.3950987746936734,0
